15.45	5981	374	["10246","11474","11822","12184","12764","13120","13770","13806","15354","16111","16866","17027","17608","1857","19448","20282","20347","20362","20470","20834","20859","20905","20971","21350","2161","21825","22411","22429","22485","22498","22506","22553","22662","22788","22845","23234","23235","23304","23534","23594","23994","24092","24102","24114","24115","24243","24487","24547","24765","24794","24949","24969","25039","25041","25471","25566","25721","25723","25735","26102","26172","26221","26228","26238","26277","26311","26332","26429","26631","26789","27105","27114","27115","27125","27155","27706","28064","28225","28226","28320","28324","28416","28431","28642","28678","28685","28822","28858","28953","28961","29053","29076","29213","29508","29759","29787","29838","29867","29952","30027","30091","30189","30192","30195","30204","30226","30278","30384","30421","30431","30470","30513","30538","30692","30727","30748","30773","30819","30839","30909","30935","30963","30983","30995","31008","31140","31170","31189","31207","31587","31694","31712","31803","31908","31950","32076","32078","32083","32237","32466","32477","32495","32765","33411","33786","33790","33868","33872","33882","33883","33903","33910","33947","33951","33974","34041","34073","34075","34100","34134","34156","34157","34188","34210","34296","34339","34341","34356","34360","34364","34373","34374","34393","34421","34423","34435","34436","34505","34515","34562","34573","34584","34618","34645","34657","34662","34676","34698","34709","34719","34727","34730","34743","34753","34781","34794","34795","34807","34812","34820","34855","34858","34863","34895","34931","34945","34982","34999","35021","35047","35048","35252","35388","35444","35463","35473","35652","35657","35664","35710","35727","35733","35750","35821","35867","35870","35886","35889","35914","35920","35958","36010","36024","36062","36066","36201","36364","36376","36462","36471","36474","36491","36502","36542","36556","36561","36568","36877","36885","36890","36896","36897","36904","36907","36908","36919","36920","36927","36972","37291","37302","37520","37564","37650","37797","37970","38034","38047","38086","38112","38205","38218","38249","38253","38267","38268","38308","38317","38322","38328","38472","38710","38886","38890","38894","38895","38902","38905","38906","38914","38918","38941","38972","38997","38999","39028","39029","39043","39229","39290","39292","39293","39381","39383","39385","39386","39389","39390","39391","39392","39393","39394","39395","39397","39398","39399","39400","39401","39402","39403","39404","39405","39406","39407","39408","39409","39436","39449","39454","39861","399","39918","40120","40138","40241","40304","40309","40324","40359","40417","40419","40421","40433","40445","40446","4053","40586","40669","40670","40671","40700","40917","40926","40927","41100","41111","41113","41342","41386","41395","41446","41541","41800","42449","42450","42770","42924","42926","4648","4673","4917","4941","7930","8063"]
15.60	10565	498	["10246","11474","11849","12184","12389","12764","12903","13120","13806","14484","16866","17027","17130","17608","1857","19448","20282","20347","20470","20834","20859","20874","20905","20971","21350","2161","21825","22411","22429","22485","22498","22506","22553","22662","22788","22845","23104","23234","23235","23304","23534","23594","23757","23994","24092","24094","24114","24115","24243","24765","24794","24938","24949","24963","24969","25039","25064","25300","25471","25668","25721","26172","26221","26228","26238","26277","26311","26332","26429","26631","26874","27063","27105","27114","27125","27155","27317","27391","27392","27590","27706","28064","28226","28320","28416","28431","28642","28685","28832","28953","29053","29080","29393","29508","29759","29787","29952","30027","30189","30192","30195","30204","30226","30278","30292","30384","30431","30692","30712","30727","30748","30839","30909","30935","30963","30983","30995","31008","31170","31189","31207","31556","31592","31694","31790","31803","31950","32074","32306","32477","32765","33411","33786","33790","33856","33868","33872","33882","33883","33903","33947","33951","33974","33976","34041","34073","34075","34134","34156","34157","34296","34324","34339","34356","34360","34364","34373","34374","34391","34393","34421","34423","34435","34436","34462","34491","34505","34515","34562","34573","34584","34618","34645","34657","34662","34676","34698","34709","34718","34727","34730","34743","34781","34794","34795","34812","34820","34855","34858","34863","34895","34931","34945","34982","34992","34999","35021","35047","35063","35252","35276","35361","35388","35389","35444","35463","35489","35657","35710","35727","35780","35821","35867","35889","35914","35920","36024","36026","36201","36297","36364","36462","36474","36502","36542","36568","36835","36904","36912","36919","36927","37102","37151","37302","37797","37820","37874","38047","38086","38186","38205","38249","38267","38268","38308","38317","38322","38328","38886","38890","38894","38895","38906","38914","38941","38972","38999","39000","39028","39043","39049","39226","39229","39280","39290","39293","39372","39381","39383","39385","39386","39387","39388","39389","39390","39391","39392","39393","39394","39395","39396","39397","39398","39399","39400","39401","39402","39404","39405","39406","39407","39408","39409","39449","39861","399","39918","40120","40138","40151","40240","40241","40304","40309","40314","40359","40389","40394","40421","40422","40423","40427","40428","40429","40430","40440","40445","40451","40452","40453","40454","40455","40456","40457","40458","40459","40460","4053","40557","40669","40671","40700","40722","40723","40724","40725","40726","40727","40728","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40873","40897","40898","40944","40948","40949","40950","40951","40952","40953","40954","40955","40956","40957","40962","40963","40979","40980","41100","41109","41111","41112","41190","41313","41314","41326","41327","41342","41395","41446","41463","41474","41475","41476","41477","41478","41479","41480","41481","41482","41483","41484","41485","41486","41487","41488","41489","41490","41563","41564","41565","41566","41567","41568","41569","41570","41571","41572","41573","41574","41575","41576","41577","41578","41595","41596","41597","41598","41631","41751","41755","41756","41761","41762","41763","41764","41765","41769","41776","41777","41782","41895","41916","41930","41931","41932","41933","41934","41935","41936","41939","42059","42061","42066","42067","42068","42069","42434","42449","42684","42697","42700","42701","42702","42703","42704","42705","42706","42707","42708","42711","42713","42714","42715","42716","42717","42718","42721","42722","42723","42724","42725","42727","42728","42729","42730","42731","42732","42733","42734","42735","42736","42737","42762","42770","42813","42820","42821","42822","42823","42824","42903","42913","42926","4648","4673","4941","7930","8063"]
15.77	3105	378	["10246","11474","11849","12072","12184","12389","12903","13120","13806","14484","16866","17130","17608","1857","19448","20282","20347","20470","20834","20859","20905","20971","21350","2161","21825","22411","22429","22485","22506","22553","22845","23104","23234","23304","23534","23757","23994","24092","24094","24114","24115","24243","24765","24792","24794","24949","24969","25039","25063","25064","25300","25471","25721","26157","26172","26221","26228","26238","26277","26297","26311","26429","26481","26631","26874","27063","27105","27114","27125","27155","27317","27391","27392","27590","27654","27706","28098","28226","28320","28416","28431","28642","28832","29053","29080","29253","29393","29508","29759","29952","30189","30192","30226","30431","30692","30748","30839","30896","30935","30995","31008","31170","31556","31694","31790","31950","32765","33411","33786","33790","33868","33872","33882","33883","33903","33910","33947","33974","33976","34041","34073","34075","34134","34296","34339","34356","34374","34391","34393","34421","34423","34435","34436","34462","34562","34573","34584","34618","34676","34709","34718","34727","34730","34743","34794","34809","34812","34820","34855","34863","34945","34992","35252","35276","35389","35652","35654","35780","35821","35889","36026","36066","36364","36502","36835","36904","37564","37797","37820","37874","38047","38084","38085","38086","38186","38205","38249","38267","38268","38308","38322","38328","38886","38890","38894","38895","38902","38906","38914","38941","38972","39000","39049","39226","39229","39262","39280","39290","39292","39293","39372","39381","39383","39384","39385","39386","39387","39388","39389","39390","39391","39393","39394","39395","39396","39397","39398","39399","39400","39401","39402","39404","39405","39406","39407","39408","39409","39449","40068","40120","40122","40123","40125","40132","40133","40138","40140","40280","40281","40285","40304","40309","40314","40359","40363","40387","40388","40394","40417","40419","40421","40422","40423","40427","40428","40429","40430","40451","40452","40453","40454","40456","40457","40458","40459","40460","4053","40596","40669","40700","40702","40722","40723","40724","40725","40726","40727","40728","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40897","40898","40948","40949","40950","40951","40952","40953","40954","40955","40956","40957","40962","40963","40979","40980","41027","41100","41107","41313","41314","41326","41327","41342","41387","41446","41474","41475","41476","41477","41478","41479","41480","41481","41482","41483","41484","41485","41486","41487","41488","41489","41490","41559","41563","41565","41566","41568","41569","41570","41571","41572","41573","41574","41575","41576","41577","41578","41595","41596","41597","41598","41631","41751","41755","41756","41765","41800","41814","41895","41909","41910","41916","41931","41934","41936","41939","42066","42067","42434","42449","42697","42702","42796","42813","4648","4673","4941","7930","8063"]
15.92	1413	292	["10246","11849","12072","12389","12764","12903","13120","13806","14484","16866","17130","17608","1857","19448","2161","22414","22429","22662","22845","23104","23235","23534","23994","24092","24094","24114","24115","24243","24765","24792","24949","25063","25064","25300","25471","25721","26157","26172","26221","26228","26238","26297","26311","26429","26481","26631","26874","27063","27105","27114","27125","27317","27391","27392","27590","27654","27761","28098","28226","28416","28642","28685","28832","29053","29080","29253","29393","29508","29759","29952","30189","30204","30292","30431","30692","30839","30935","31008","31140","31170","31790","32765","33411","33790","33868","33872","33882","33947","33976","34041","34073","34134","34156","34296","34374","34391","34421","34505","34662","34718","34730","34809","34820","34855","34992","35252","35388","35444","35473","36364","36835","37151","37797","37820","37874","38047","38079","38084","38085","38086","38267","38308","38328","38886","38890","38894","38898","38906","39000","39049","39229","39262","39280","39290","39293","39372","39381","39383","39385","39386","39387","39388","39389","39390","39391","39393","39394","39395","39396","39398","39399","39401","39402","39404","39405","39406","39407","39408","39409","39449","40068","40117","40120","40122","40125","40132","40133","40134","40138","40139","40140","40280","40281","40285","40304","40309","40311","40314","40359","40363","40387","40388","40389","40394","40421","40422","40423","40427","40428","40429","40430","40451","40452","40453","40454","40455","40456","40457","40458","40459","40460","4053","40669","40700","40702","40722","40723","40724","40725","40726","40727","40728","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40897","40898","40929","40948","40949","40950","40951","40952","40953","40954","40955","40956","40957","40962","40963","40979","40980","41027","41098","41100","41109","41190","41239","41313","41314","41327","41387","41474","41475","41476","41477","41478","41481","41482","41484","41485","41488","41489","41490","41559","41566","41570","41571","41595","41596","41597","41598","41625","41630","41726","41751","41755","41756","41779","41909","41910","41916","41931","41934","41936","41939","42062","42066","42434","42688","42697","4648","4941","7930","8063"]
16.14	398	202	["11849","12072","12184","12389","12903","13120","14484","16866","19448","22845","23994","24114","24792","24794","24938","24949","25063","25300","25471","25566","25721","26277","26297","26481","26631","26874","26953","27063","27105","27125","27392","27550","27654","28098","28416","28642","29080","29253","29393","29952","30189","30431","30692","30935","31170","31556","33411","34435","34809","35710","36364","36835","37874","37955","38047","38079","38081","38084","38085","38086","38308","38328","38890","38906","38941","39000","39229","39262","39280","39290","39292","39381","39383","39384","39385","39386","39388","39389","39390","39393","39395","39396","39399","39400","39401","39404","39406","39407","39408","39409","39449","40117","40123","40125","40126","40133","40134","40138","40139","40140","40285","40304","40311","40314","40359","40361","40363","40387","40388","40389","40421","40427","40428","40429","40452","40453","40456","40457","40458","4053","40589","40590","40667","40700","40702","40723","40724","40725","40726","40727","40729","40736","40737","40738","40739","40740","40741","40742","40743","40812","40897","40898","40929","40948","40950","40951","40952","40955","40956","40957","40962","40979","40980","41027","41100","41101","41107","41190","41314","41387","41393","41449","41450","41455","41474","41475","41477","41478","41481","41482","41489","41490","41559","41566","41570","41571","41595","41596","41597","41625","41626","41627","41628","41629","41636","41637","41766","41767","41881","41909","41910","41916","41931","41934","41936","42681","42685","42905","43007","43008","4941","8063"]
16.46	26	24	["12903","24792","24949","25064","26481","26631","27550","28098","39000","40311","40388","40619","40700","40702","41100","41125","41490","41559","41626","41734","41865","41909","42057","43064"]
 0.46	392	1	["3956"]
 0.61	1	1	["41552"]
 0.78	128	3	["30798","30799","42984"]
 0.93	638	3	["11147","24891","41840"]
 1.15	373	5	["34714","38071","41748","42741","42802"]
 1.30	1	1	["42917"]
 1.47	3	1	["40984"]
 1.62	1	1	["41866"]
 1.79	1292	5	["24919","32991","41317","41324","42472"]
 1.94	2231	9	["23833","26675","27446","27886","28925","35550","35552","37219","41729"]
 2.16	2373	16	["22017","24810","24960","26452","26685","26810","28163","28164","28448","33537","39158","39238","40198","40860","41192","41311"]
 2.31	4008	48	["12909","16528","21727","21815","25542","27026","27033","27044","27594","27650","28163","28164","33533","39080","39377","39510","40148","40195","40615","40665","40666","40735","40855","40876","40877","40881","40942","40943","41022","41030","41031","41383","41435","41472","41750","41753","41795","41796","41837","41870","41903","41905","41943","41947","42484","42694","42817","9980"]
 2.48	2005	46	["20669","24960","25279","26096","26534","26898","26899","27402","28163","28544","28900","28948","29445","29533","29646","30795","31308","33113","35944","36518","37208","39218","39341","39344","39345","39377","40268","40347","40616","40618","40666","40735","40877","40893","40943","41031","41104","41195","41726","41750","41753","41870","41912","41943","42071","42748"]
 2.63	2095	38	["20469","20811","21590","21634","22725","24960","25539","26490","26867","27049","27791","28163","28816","28821","28837","32501","33113","33589","33752","36518","37385","38095","39377","39482","40108","40616","40618","40666","40877","40881","40943","41031","41472","41870","41906","41912","42748","5991"]
 2.95	1297	36	["15562","20474","23847","24960","26591","26867","27500","28574","32730","34171","35549","37607","38015","38589","38954","39037","39081","39328","39482","39511","39619","40108","40149","40274","40335","40616","40788","40893","40943","41195","41726","41839","41870","41883","41912","7382"]
 3.00	1384	36	["20474","24960","26526","28163","29165","29498","32730","33155","34198","35549","36034","37607","38015","38569","38578","38612","38954","39037","39081","39324","39330","39482","39511","39619","40149","40274","40335","40616","40788","40881","40943","41195","41870","41912","42748","7382"]
 3.17	844	35	["15874","23126","23538","24960","25461","27684","28155","29165","30324","33415","33461","36034","38015","38602","38609","39037","39081","39236","39482","39511","39619","39993","40149","40274","40335","40616","40943","41116","41195","41796","41839","41912","42748","7382","9980"]
 3.32	484	22	["11057","17325","23766","27684","30324","33415","33461","36747","37235","37778","38334","38994","39236","39482","39989","40149","40274","40335","40616","40881","41195","41912"]
 3.49	776	34	["11057","15876","19622","20316","20947","22315","23301","23756","23966","27048","28984","29011","29274","30324","33277","36833","37235","37267","37762","37778","38015","38334","38344","38743","38994","39236","39482","40149","40274","40335","40616","40943","41195","41472"]
 3.64	598	23	["11057","21593","21942","23756","2643","29274","29528","30324","33058","33277","33415","33753","36584","37267","37778","38566","38743","39236","39482","39619","40616","40784","41195"]
 3.96	504	29	["12787","24715","25667","26926","28947","31116","32020","33058","33277","33753","34197","36584","37159","37267","37604","38105","38549","38601","38994","39217","39236","39615","40171","40548","40550","40881","41385","41470","4903"]
 4.01	492	31	["24715","25766","26299","26926","27401","28808","28947","31116","32020","33058","33277","35555","36584","36591","37159","37267","37747","38105","38549","38601","38629","38994","39217","39615","39636","40270","40347","40550","40784","40893","5632"]
 4.18	213	26	["18571","19884","24715","26916","26926","27401","31116","32020","33058","33277","35497","35555","36584","36591","37267","38994","39217","39615","40171","40550","40616","40784","40881","41116","41676","42980"]
 4.33	665	31	["18374","21012","24715","25586","27401","29489","31116","32020","33058","33277","34667","35497","35555","36584","36591","37159","37267","38549","38994","39482","39615","40550","40784","40881","41035","41195","41726","41810","41811","41912","5977"]
 4.65	295	32	["20559","20874","21013","22594","25968","26799","27390","27401","27674","28578","28632","28876","29645","31116","31309","32020","35497","35555","35758","36584","36591","37267","37828","38105","38608","38781","38994","39615","39797","40750","41726","41810"]
 4.80	379	32	["14277","20559","20874","22594","25968","26389","26476","26799","27390","27401","28632","29645","29657","31116","31309","32020","32044","35497","35555","35758","36584","37267","38105","38608","38994","39615","39797","40347","40507","40784","41035","41726"]
 4.97	1409	27	["11705","14278","20488","20874","22594","23697","26476","26799","27367","27401","28589","29443","29645","29649","31309","32020","33753","35497","35758","36584","38608","38994","39615","39797","40881","41809","42764"]
 5.02	128	19	["19920","20874","22594","23697","26476","26799","27367","27401","29645","31309","32020","35758","36584","38608","38994","39797","40881","41689","42764"]
 5.19	434	28	["10723","15715","20874","22594","26476","26799","27390","27401","28163","29164","29645","31309","32020","32028","33753","35314","35497","35541","37395","38608","38994","39615","40366","40550","40881","41104","41726","42764"]
 5.34	625	23	["10723","11142","20874","22594","26476","27390","27401","28926","29164","31309","32020","32496","32497","33753","34235","34260","35497","37267","37395","38994","39615","40881","41035"]
 5.66	165	22	["15054","20874","23616","24754","27401","27567","28145","31309","32020","32032","34248","35497","35568","35758","37267","37395","38353","38608","38994","39615","40881","41726"]
 5.81	166	23	["20874","23616","24754","27401","27489","27567","27763","29645","31309","32020","35497","35754","35758","36983","37267","37395","38353","38994","39615","40550","40881","41726","41883"]
 5.98	92	19	["21941","23616","24754","27401","27567","27805","31309","34246","34254","35497","35754","37267","37395","38353","38674","38994","39615","40550","40881"]
 6.03	86	20	["20874","21941","25810","27401","27567","28584","31309","34246","34254","35497","35754","35758","37267","37395","38353","38994","39615","40881","41726","41730"]
 6.35	346	22	["21941","23616","25804","25868","27567","27923","28144","29517","31309","35497","35754","37267","37395","38674","38678","38994","39615","40550","40881","41116","41883","9864"]
 6.50	177	23	["11028","21941","23616","24754","25804","27401","27567","27923","28985","29517","29645","31309","32026","35945","37267","37395","39615","40550","40881","41472","41883","4486","9864"]
 6.67	117	19	["18904","21941","24754","27567","29517","29645","31309","32020","32027","35945","36984","37395","39615","40881","41035","41726","41883","4486","9864"]
 6.82	176	27	["11027","18904","20874","21151","21941","23616","24754","26967","27401","27567","27923","29517","29519","31309","32020","33753","35497","35945","36959","38678","38994","39615","41726","41883","42696","4486","9864"]
 6.99	309	19	["11027","21941","22913","24754","26072","26851","27401","27923","29441","29519","31309","35945","37395","38678","39615","40881","41883","4486","9864"]
 7.04	137	26	["11027","21941","22913","26072","26851","26867","27401","29463","29519","29645","31309","32020","33753","35945","36959","37395","38253","38994","39615","40486","40881","41472","41883","42696","4486","9864"]
 7.36	64	18	["11027","20874","21941","22913","24754","24963","27923","29519","31309","32020","32027","35945","37395","38253","38994","41883","4486","9864"]
 7.51	90	17	["11027","13608","24754","24963","26782","27923","29519","31309","32027","35945","37395","38253","38994","39615","42696","4486","9864"]
 7.68	99	17	["11027","15680","24963","26782","26791","27567","27923","29519","31309","32027","35945","37395","38253","38994","39615","4486","9864"]
 7.83	74	22	["11027","15680","20230","24754","24963","25767","25818","26791","27401","27567","27923","29422","29519","31309","35945","37395","38253","38994","39615","41104","4486","9864"]
 8.05	110	24	["11027","15680","20230","20874","21941","24754","24963","25767","27567","27923","29318","29645","32027","32261","35428","35945","37395","38253","39615","41239","41472","9468","9864","9980"]
 8.20	138	21	["11027","12497","15680","20230","20874","21941","24754","24963","27567","27923","29318","29645","32261","34225","35945","37395","38253","38678","39615","41035","41472"]
 8.37	80	21	["11027","20230","20874","21941","2253","24963","27401","27567","27923","27998","28193","32020","32261","33753","35945","37395","38253","39615","41035","42696","9980"]
 8.52	65	18	["11027","20230","24754","27401","27567","27923","27998","28118","28193","32261","33753","35544","35945","37395","38253","38678","38994","39615"]
 8.69	340	19	["11027","20230","20874","2365","2371","24754","24963","27567","28118","28193","28664","32020","32261","33753","35544","37395","38253","39615","42664"]
 8.84	203	24	["11027","20230","20874","2379","23841","24754","25097","25837","25843","27567","27923","27998","28118","28193","29197","32261","35544","37395","38253","39615","41730","42696","4486","9864"]
 9.06	411	25	["13007","20005","20230","2366","23952","25837","27401","27567","27923","27998","28118","32261","32712","35544","35945","38253","39615","40550","40881","42928","42929","4486","4789","9864","9980"]
 9.21	78	21	["20005","20230","24963","25837","27401","28118","32261","32712","33753","35497","35546","35553","35945","38253","38994","40881","40983","42928","42930","4486","9864"]
 9.38	98	19	["20230","20874","24963","26795","27401","29645","32261","32712","34188","35945","36882","38253","39797","40172","40881","41035","42928","4486","9864"]
 9.53	53	14	["20230","24963","27740","27764","28118","31309","32712","35945","38253","40172","42928","4486","8425","9864"]
 9.85	62	13	["20230","20874","24963","25904","27401","27764","32020","32712","38253","40172","40486","42802","42928"]
00.95	9226	20	["10001","10002","11621","11623","13010","13636","13878","15386","17611","18715","19090","23716","25522","30798","33059","37381","40278","41552","8882","9785"]
01.00	586899	835	["10159","10294","10365","10489","10637","10778","10792","10953","10987","11158","11273","11343","11440","11561","11567","11568","11581","11648","11669","11676","11708","11890","12003","12120","12309","12351","12472","12545","12564","12618","12851","12855","12897","12967","12996","13129","1317","13177","13431","13554","13624","13630","13631","13974","13983","14050","14114","14117","14134","14158","14195","14318","14365","14377","14548","14725","14783","14867","14899","14940","15057","15144","15181","15484","15560","15574","15677","15678","15825","15873","15946","15994","16199","16250","16526","16667","16769","17125","17181","17872","17873","17874","17939","18384","18387","18443","18446","18575","18578","18631","18718","18922","19073","19076","19330","19344","19400","19483","19548","19550","19596","19710","19913","19928","20041","20253","20263","20266","20367","20391","20410","20473","20499","20502","20523","20643","20659","20662","20693","20696","20776","20799","20800","20836","20923","20926","20953","21016","21019","21038","21111","21129","21132","21536","21639","21641","21702","21789","21821","21904","22027","22112","22210","22245","22269","22272","22314","22316","22557","22694","22787","22796","22836","22839","22871","22883","22907","22911","22921","22927","22963","22981","22988","23010","23108","23118","23124","23132","23168","23227","23267","23270","23322","23327","23330","23331","23415","23426","23429","23448","23451","23467","23536","23553","23613","23615","23628","23653","23656","23670","23680","23683","23686","23696","23712","23720","23741","23754","23768","23839","23842","23846","23864","23880","23949","23967","24208","24307","24313","24315","24435","24438","24653","24665","24674","24700","24713","24732","24798","24812","24819","24880","24894","24897","24901","24916","24932","24936","24957","25004","25019","25045","25050","25067","25071","25110","25126","25152","25153","25237","25239","25258","25315","25318","25353","25354","25358","25371","25462","25473","25492","25515","25522","25558","25630","25638","25639","25642","25657","25740","25785","25880","25894","25897","25900","25922","25924","25949","25954","25967","26038","26052","26071","2608","26089","26095","26098","26101","26107","26243","26369","26372","26373","26382","26388","2639","26390","26394","26397","26402","26451","26460","26469","26470","26477","26483","26494","26495","26554","26559","26575","26580","26590","26608","26624","26626","26638","26639","26666","26695","26715","26719","26761","26766","26824","26853","26863","26892","26895","26900","26927","26939","26985","27168","2717","27298","27378","27380","27389","27399","27400","27403","27414","27426","27438","27441","27445","27460","27461","27499","27501","27508","27509","27513","27516","27525","27528","27554","27566","27603","27632","27683","27691","27711","27714","27715","27718","27775","27780","27811","27820","27825","27831","27852","27854","27875","27948","27951","27954","28082","28089","28094","28117","28119","28132","28134","28139","28154","28184","28187","28194","28238","28240","28252","28256","28358","28364","28378","28393","28446","28466","28472","28526","28542","28622","28626","28628","28629","28634","28638","28644","28659","28702","28704","28707","28786","28790","28868","28884","28885","28899","28902","28903","28911","28912","28924","28935","28937","28945","28946","29014","29045","29055","29155","29162","29163","29233","29236","29270","29272","29273","29349","29398","29494","29495","29520","29526","29640","29643","29644","29648","29656","2969","30000","3029","30580","30793","30794","30797","30798","31102","31306","31307","31395","31800","31862","32018","32019","32050","32252","32253","32258","32293","32294","32299","32388","32404","32478","32487","32500","32708","32729","32763","32767","32768","32779","32794","32951","33000","33051","33055","33056","33108","33111","33153","33154","33207","33274","33275","33278","33373","33376","33414","33436","33453","33458","33459","33460","33463","33511","33512","33519","33549","33595","33749","33750","34111","34264","34265","3430","3431","34710","34713","34779","34941","35362","35491","35493","35496","35696","35755","35756","35812","35873","35942","35943","36032","36033","36097","36101","36106","36108","36131","36287","36358","36395","36397","36411","36499","36516","36581","36582","36590","36592","36744","36745","36792","36828","36830","36831","36868","3691","37150","37158","37185","37207","37210","37218","37234","37237","37238","37256","37258","37264","37265","37344","37384","37392","37393","37602","37605","37606","37677","37737","37746","37748","37749","37763","37775","37776","37779","37804","37806","37809","37810","37816","37826","37834","37836","37843","37933","37948","37950","37951","38014","38049","38070","38087","38091","38093","38098","38101","38104","38107","38237","38245","38254","38331","38332","38342","38352","38356","38551","38552","38652","38691","38699","38730","38740","38741","38749","38778","38779","38867","38953","38977","38978","38991","38992","39008","39017","39020","39022","39034","39035","39070","39078","39079","39122","39127","39157","39163","39168","39172","39199","39206","39215","39216","39222","39233","39234","39237","39256","39285","39296","39297","39298","39299","39360","39375","39460","39476","39481","39487","39498","39500","39504","39508","39509","39522","39612","39613","39616","39617","39635","39688","39689","39727","39728","39773","40000","40107","40141","40146","40147","40258","40267","40269","40271","40272","40277","40332","40333","40345","40347","40364","40367","40374","40384","40424","40425","40482","40483","40484","40485","40505","40547","40549","40613","40617","40663","40664","40732","40733","40746","40874","40875","40880","40882","40887","40892","40895","40924","40938","40940","40941","40946","40982","40984","40987","41021","41028","41029","41034","41036","41103","41105","41121","41191","41194","41238","41241","41308","41310","41380","41382","41384","41434","41469","41471","41552","41581","41586","41588","41589","41591","41592","41622","41725","41729","41747","41748","41752","41793","41794","41836","41838","41866","41869","41879","41882","41893","41903","41904","41911","41942","41944","41945","42070","42075","42432","4250","42662","42691","42692","42695","42696","42698","42709","42738","42740","42741","42747","42749","42763","42801","42814","42815","42818","42907","42915","42917","42934","42942","42950","42951","42965","42967","42984","43039","4353","4376","4902","553","5587","5588","6052","634","7229","7324","7392","7547","7790","8357","8366","8513","858","8585","8746","8747","9009","9416","9503","9852","9862"]
01.17	388	5	["39223","41589","41590","41894","42709"]
01.32	973	1	["13970"]
01.49	3	2	["40664","41903"]
01.64	1083	4	["23845","26483","38681","41622"]
01.96	10892	26	["10949","11909","13882","13897","15439","15741","16402","21429","23645","25488","25850","27903","28164","29056","31104","32775","32778","37835","39158","39332","40166","40505","40730","7800","8018","9931"]
02.01	14576	50	["10893","11417","11509","11871","12032","12815","12893","12906","12909","13999","14734","14735","15147","17078","22017","22949","23642","26612","27504","27795","27796","27884","27888","27901","27902","28133","28163","28360","31864","32268","33280","33447","35505","35507","35512","39158","39336","40168","41032","41033","42462","42709","42719","42720","43040","6192","7376","8015","8425","9927"]
02.18	4654	20	["22177","23637","28163","28164","28448","29521","33447","33539","39158","39286","39352","39482","40177","40206","40279","40368","40782","40833","42466","6939"]
02.33	7504	68	["11007","13016","14900","16293","19122","20127","20717","21636","24960","27030","27604","28565","28567","33447","33535","38553","38750","39036","39080","39235","39377","39482","39510","39615","39618","39730","40148","40149","40174","40202","40203","40268","40273","40274","40334","40335","40347","40615","40616","40618","40665","40666","40735","40785","40829","40854","40876","40877","40881","40942","40943","41022","41031","41383","41435","41594","41750","41796","41837","41906","41938","41947","42071","42694","42696","42817","6939","9980"]
02.65	2900	40	["15388","17037","21635","21637","23866","24960","25282","26529","26809","27047","27049","27052","28840","32501","33113","33752","35555","36518","38015","38095","38554","38753","39037","39081","39511","39615","39619","40335","40616","40618","40666","40877","40943","41031","41753","41796","41897","41906","41938","5515"]
02.80	1361	34	["22655","23732","24724","25540","25936","26530","26867","26901","27031","27500","28645","28820","32730","33113","35557","37607","38015","38554","38954","39037","39081","39511","39615","39619","40149","40274","40335","40666","40943","41472","41753","41796","41897","41938"]
02.97	1152	35	["20474","24722","27500","29024","29165","29498","30324","32730","33155","33415","33461","34190","35549","36034","36747","37607","38015","38334","38594","38743","39037","39081","39236","39511","40108","40149","40274","40788","40893","40943","41472","41796","41839","41912","41938"]
03.02	3684	48	["11057","15952","17253","17425","24960","27793","28163","29165","29498","2971","30324","32730","33155","33415","33461","35549","36034","36747","37200","37235","37607","38334","38573","38588","38593","38614","38621","38639","38641","38743","38954","39037","39081","39223","39236","39325","39511","39619","40108","40149","40274","40788","40943","41195","41472","41796","41839","41912"]
03.19	1270	41	["15874","21818","23126","23538","25461","27684","28155","29165","30324","33155","33415","33461","36034","36747","36833","37203","37235","37778","38015","38334","38568","38576","38585","38609","38613","38625","38628","38743","38994","39236","39615","39619","39989","40108","40149","40274","40335","41472","41839","41912","41938"]
03.34	2080	37	["11057","17325","20947","21948","23420","23766","23968","26383","26781","27048","27405","27684","27685","29274","30324","33277","33415","36584","36747","36833","37235","37267","37778","38015","38334","38597","38743","38994","39217","39236","39615","39619","40274","40550","40943","41472","41938"]
03.66	559	33	["12546","17563","21593","21942","23756","26053","2643","26533","26535","28551","28905","28947","29274","30324","33058","33277","33415","33753","36584","36591","36833","37159","37235","37267","38105","38601","39217","39236","39619","40171","40335","40616","41472"]
03.81	479	34	["11057","12546","13971","14524","1863","23590","24715","25667","26799","27401","28661","28905","28947","32020","33277","33406","33753","34194","35758","36584","36591","37159","37267","38105","38566","38581","38994","39217","39236","39377","40171","40616","41472","41912"]
03.98	1034	43	["12787","18571","22594","24715","25667","26299","26799","26916","26926","27401","32020","33058","33277","34197","35497","35758","35875","36584","36591","37159","37267","37747","37812","38105","38549","38601","38629","38781","39200","39217","39236","39482","39636","40171","40270","40547","40548","40616","40784","41195","41385","5632","7382"]
04.03	1709	38	["16996","18571","19884","22594","24715","25502","26299","26799","26916","26926","27401","28947","32020","33058","33277","33753","35497","35758","36584","36591","37159","37267","37747","37812","38549","38601","38781","38994","39200","39217","39236","39636","40270","40616","41195","41472","4377","5632"]
