mmsi,dt,status,vesseltype,sog_mean,sog_min,sog_max,sog_std,count,length,width,draft,vessel,autoencode_loss
305865000,2016-01-25 22:00:00,under way using engine,1004,14.1,14.1,14.1,0.0,1,125.8,22.0,7.6,cargo,0.1907416582107544
305865000,2016-01-26 03:00:00,under way using engine,1004,14.114285714285712,13.6,14.5,0.3236694374850748,7,125.79999999999998,22.0,7.6000000000000005,cargo,0.1824105829000473
309901000,2017-01-29 07:00:00,under way using engine,1004,20.517307692307703,20.0,20.9,0.23822970777205382,52,316.0,45.59999999999996,14.5,cargo,0.16268390417099
309901000,2017-01-29 08:00:00,under way using engine,1004,20.841666666666676,20.6,21.1,0.12955969390869518,36,316.0,45.59999999999998,14.5,cargo,0.18082936108112335
309955000,2015-01-26 08:00:00,under way using engine,1004,10.38888888888889,9.9,10.8,0.27131367660166167,9,175.99,31.139999999999993,8.769999999999998,cargo,0.17933568358421326
311000177,2016-01-23 00:00:00,under way using engine,1004,12.392307692307687,12.1,12.6,0.14935759876113563,39,225.0,32.200000000000024,14.199999999999996,cargo,0.17682911455631256
311000177,2016-01-23 01:00:00,under way using engine,1004,12.030769230769229,11.8,12.2,0.11231822922119324,26,225.0,32.20000000000002,14.199999999999992,cargo,0.19645553827285767
311000177,2016-01-23 02:00:00,under way using engine,1004,12.05,12.0,12.3,0.10431851677040122,18,225.0,32.2,14.199999999999996,cargo,0.19401142001152039
311000188,2017-01-04 21:00:00,under way using engine,1004,14.328571428571427,14.0,14.6,0.2288688541085318,7,199.97,35.4,10.6,cargo,0.16235673427581787
311052700,2015-01-07 08:00:00,under way using engine,1004,15.179999999999998,15.1,15.2,0.04216370213557836,10,199.95000000000002,32.290000000000006,10.0,cargo,0.15445175766944885
311052700,2015-01-07 10:00:00,under way using engine,1004,15.7,15.7,15.7,0.0,2,199.95,32.29,10.0,cargo,0.1586112231016159
311057900,2017-01-07 08:00:00,under way using engine,1004,11.440425531914897,11.1,11.6,0.12795986882457408,47,199.97999999999976,32.24,13.0,cargo,0.15871532261371613
311057900,2017-01-07 09:00:00,under way using engine,1004,11.390384615384615,11.2,11.7,0.11924536474670483,52,199.97999999999973,32.24,13.0,cargo,0.19125792384147644
311057900,2017-01-07 10:00:00,under way using engine,1004,11.456862745098045,11.2,11.7,0.16279422835074245,51,199.97999999999973,32.24,13.0,cargo,0.20877616107463837
311057900,2017-01-07 11:00:00,under way using engine,1004,11.440384615384618,11.1,11.8,0.24193631910850205,52,199.97999999999973,32.24,13.0,cargo,0.19471056759357452
311057900,2017-01-07 12:00:00,under way using engine,1004,11.026829268292682,10.8,11.3,0.11837311824037977,41,199.9799999999998,32.24,13.0,cargo,0.15264546871185303
311668000,2017-01-31 23:00:00,at anchor,1004,0.08000000000000002,0.0,0.2,0.06155870112510925,20,140.5,19.730000000000004,9.599999999999998,cargo,0.173285573720932
311697000,2015-01-02 08:00:00,under way using engine,1004,15.780000000000001,15.0,16.3,0.36453928305312805,10,199.90000000000003,32.279999999999994,10.0,cargo,0.20811150968074799
311697000,2015-01-02 09:00:00,under way using engine,1004,15.246666666666666,14.6,15.7,0.25014938065819403,30,199.89999999999995,32.27999999999998,10.0,cargo,0.22393234074115753
311697000,2015-01-02 10:00:00,under way using engine,1004,14.642105263157896,13.7,15.2,0.32849499477643856,38,199.89999999999986,32.27999999999998,10.0,cargo,0.20153525471687317
311864000,2017-01-21 06:00:00,under way using engine,1004,12.70833333333333,12.1,13.2,0.29881562901201,48,199.89999999999984,31.069999999999993,12.5,cargo,0.17193903028964996
311864000,2017-01-21 07:00:00,under way using engine,1004,12.476785714285715,12.1,12.7,0.12059107675200428,56,199.8999999999998,31.069999999999986,12.5,cargo,0.20863771438598633
311864000,2017-01-21 08:00:00,under way using engine,1004,13.005660377358494,12.6,13.3,0.18750907089814445,53,199.8999999999998,31.069999999999986,12.5,cargo,0.22564460337162018
311864000,2017-01-21 09:00:00,under way using engine,1004,13.283928571428575,13.2,13.4,0.06816233487861185,56,199.8999999999998,31.069999999999986,12.5,cargo,0.2151309996843338
311864000,2017-01-21 10:00:00,under way using engine,1004,13.375,13.1,13.6,0.15174424466672093,20,199.90000000000006,31.070000000000004,12.5,cargo,0.1721017062664032
311956000,2015-01-29 21:00:00,at anchor,1004,0.6263157894736843,0.2,1.3,0.2578589305612188,19,140.5,19.730000000000004,9.610000000000001,cargo,0.167335644364357
311956000,2015-01-29 22:00:00,at anchor,1004,1.5347826086956524,0.3,4.3,1.2499486155446455,23,140.5,19.730000000000008,9.610000000000003,cargo,0.20482252538204193
311956000,2015-01-29 23:00:00,at anchor,1004,0.6894736842105265,0.2,1.3,0.3462413044910623,19,140.5,19.730000000000004,9.610000000000001,cargo,0.22166985273361206
311956000,2015-01-30 00:00:00,at anchor,1004,0.5250000000000001,0.2,1.0,0.20742785683093212,20,140.5,19.730000000000004,9.610000000000003,cargo,0.2082086205482483
311956000,2015-01-30 01:00:00,at anchor,1004,0.5800000000000001,0.2,1.2,0.28395700193404005,20,140.5,19.730000000000004,9.610000000000003,cargo,0.1572183519601822
319016900,2017-01-26 22:00:00,under way using engine,1004,8.329268292682928,6.5,10.0,1.033983535274867,41,229.0,32.26,14.399999999999988,cargo,0.16174711287021637
338132000,2016-01-19 19:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.17276287078857422
338132000,2016-01-19 20:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.2029123455286026
338132000,2016-01-19 21:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.2123083919286728
338132000,2016-01-19 22:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.18435370922088623
338132000,2017-01-29 06:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,39,94.0,15.040000000000001,6.099999999999996,fishing,0.20090033113956451
338132000,2017-01-29 07:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,94.0,15.039999999999992,6.100000000000001,fishing,0.2577468156814575
338132000,2017-01-29 08:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.2853870987892151
338132000,2017-01-29 09:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,94.0,15.039999999999992,6.100000000000002,fishing,0.264983206987381
338132000,2017-01-29 10:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,94.0,15.039999999999992,6.100000000000001,fishing,0.18844833970069885
338140000,2015-01-28 17:00:00,under way using engine,1001,4.801960784313726,2.4,6.9,1.092609755782628,51,42.68000000000001,10.980000000000008,0.0,fishing,0.16772004961967468
338140000,2015-01-28 18:00:00,under way using engine,1001,5.703921568627449,2.9,7.4,1.013106269709891,51,42.68000000000001,10.980000000000008,0.0,fishing,0.22338499128818512
338140000,2015-01-28 19:00:00,under way using engine,1001,6.530612244897959,3.8,8.7,1.3552681287037895,49,42.680000000000014,10.980000000000006,0.0,fishing,0.26392948627471924
338140000,2015-01-28 20:00:00,under way using engine,1001,8.647368421052631,7.8,9.2,0.4476710362812699,19,42.67999999999998,10.979999999999997,0.0,fishing,0.27062278985977173
338140000,2016-01-18 10:00:00,under way using engine,1001,11.174999999999999,10.9,11.4,0.1832250762625811,8,42.68,10.980000000000002,0.0,fishing,0.2218405157327652
338185000,2015-01-03 18:00:00,under way using engine,1001,1.918181818181818,1.4,2.3,0.299393325971645,11,28.75,9.150000000000002,3.93,fishing,0.15736399590969086
338185000,2015-01-03 19:00:00,under way using engine,1001,1.55,0.3,2.3,0.5246552752948709,20,28.75,9.150000000000002,3.930000000000001,fishing,0.19652126729488373
338185000,2015-01-03 20:00:00,under way using engine,1001,1.4625000000000001,0.3,1.9,0.4064070209367288,16,28.75,9.150000000000002,3.93,fishing,0.217520073056221
338185000,2015-01-03 21:00:00,under way using engine,1001,1.6214285714285714,0.9,2.4,0.5010428684693118,14,28.75,9.150000000000002,3.93,fishing,0.20937807857990265
338185000,2015-01-03 22:00:00,under way using engine,1001,1.5304347826086957,0.7,3.7,0.6865160943678502,23,28.75,9.150000000000004,3.930000000000002,fishing,0.16227036714553833
338185000,2016-01-30 07:00:00,under way using engine,1001,2.0615384615384618,1.4,2.7,0.43691811120327334,13,28.75,9.150000000000002,3.899999999999999,fishing,0.18018080294132233
338185000,2016-01-30 08:00:00,under way using engine,1001,1.9000000000000004,1.4,2.2,0.43588989435406755,3,28.75,9.15,3.9,fishing,0.242440864443779
338185000,2016-01-30 11:00:00,under way using engine,1001,2.205405405405405,0.5,4.9,0.6903887576117074,37,28.75,9.149999999999997,3.9000000000000026,fishing,0.2947321832180023
338185000,2016-01-30 12:00:00,under way using engine,1001,2.1756097560975607,1.1,2.9,0.39228847026447133,41,28.75,9.149999999999995,3.900000000000003,fishing,0.2994053363800049
338185000,2016-01-30 13:00:00,under way using engine,1001,1.9838709677419357,0.4,3.0,0.524148054270641,31,28.75,9.15,3.900000000000002,fishing,0.24369218945503235
338250000,2016-01-09 04:00:00,undefined,1001,0.12264150943396224,0.0,0.4,0.06089558981745932,53,59.28999999999997,12.200000000000005,4.0,fishing,0.16295865178108215
338250000,2016-01-09 05:00:00,undefined,1001,0.10192307692307687,0.1,0.2,0.013867504905630728,52,59.28999999999997,12.200000000000005,4.0,fishing,0.1836693435907364
338250000,2016-01-09 06:00:00,undefined,1001,0.13018867924528296,0.0,0.5,0.08224004653446697,53,59.28999999999997,12.200000000000005,4.0,fishing,0.1868220716714859
338250000,2016-01-09 07:00:00,undefined,1001,0.21346153846153834,0.1,0.7,0.11551902679008293,52,59.28999999999997,12.200000000000005,4.0,fishing,0.16302786767482758
338250000,2016-01-15 15:00:00,undefined,1001,0.13076923076923075,0.1,0.3,0.057865501722466385,52,59.28999999999997,12.200000000000005,4.0,fishing,0.15089021623134613
338250000,2016-01-15 16:00:00,undefined,1001,0.17307692307692302,0.1,0.3,0.059788465722781035,52,59.28999999999997,12.200000000000005,4.0,fishing,0.1744784712791443
338250000,2016-01-15 17:00:00,undefined,1001,0.15192307692307688,0.1,0.6,0.08964064338908805,52,59.28999999999997,12.200000000000005,4.0,fishing,0.19040949642658234
338250000,2016-01-15 18:00:00,undefined,1001,0.12499999999999992,0.1,0.4,0.06530471562110153,52,59.28999999999997,12.200000000000005,4.0,fishing,0.19604015350341797
338250000,2016-01-15 19:00:00,undefined,1001,0.18846153846153837,0.1,0.3,0.06152903396865692,52,59.28999999999997,12.200000000000005,4.0,fishing,0.19856005907058716
338250000,2016-01-15 20:00:00,undefined,1001,0.44038461538461554,0.3,0.8,0.1175895409925116,52,59.28999999999997,12.200000000000005,4.0,fishing,0.18579912185668945
338271000,2015-01-19 14:00:00,under way using engine,1001,0.0056603773584905665,0.0,0.1,0.023329531793437604,53,31.0,9.279999999999987,0.0,fishing,0.17113225162029266
338271000,2015-01-19 15:00:00,under way using engine,1001,0.0018867924528301887,0.0,0.1,0.0137360563948689,53,31.0,9.279999999999987,0.0,fishing,0.19234764575958252
338271000,2015-01-19 16:00:00,under way using engine,1001,0.005555555555555557,0.0,0.1,0.02312122823226642,54,31.0,9.279999999999987,0.0,fishing,0.1908109486103058
338271000,2015-01-19 17:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.15640471875667572
338271000,2015-01-31 04:00:00,under way using engine,1001,9.99423076923077,9.6,10.3,0.16016347229696315,52,31.0,9.279999999999987,0.0,fishing,0.1715046912431717
338271000,2015-01-31 05:00:00,under way using engine,1001,10.201960784313725,9.8,10.6,0.1944121355043776,51,31.0,9.279999999999987,0.0,fishing,0.2156793773174286
338271000,2015-01-31 06:00:00,under way using engine,1001,10.219607843137256,9.6,10.7,0.21910692170092438,51,31.0,9.279999999999987,0.0,fishing,0.23870426416397095
338271000,2015-01-31 07:00:00,under way using engine,1001,9.84423076923077,9.0,10.4,0.30059644078259046,52,31.0,9.279999999999987,0.0,fishing,0.22701357305049896
338271000,2015-01-31 08:00:00,under way using engine,1001,9.838709677419354,9.5,10.3,0.2108355114851994,31,31.0,9.279999999999996,0.0,fishing,0.17040087282657623
338271000,2017-01-22 18:00:00,under way using engine,1001,2.1599999999999997,0.2,3.4,1.2934450123604018,5,31.0,9.28,0.0,fishing,0.15657389163970947
338271000,2017-01-22 21:00:00,under way using engine,1001,4.2,4.2,4.2,0.0,1,31.0,9.28,0.0,fishing,0.1792464256286621
338271000,2017-01-24 12:00:00,under way using engine,1001,10.06,9.9,10.2,0.11401754250991313,5,31.0,9.28,0.0,fishing,0.16843092441558838
338282000,2015-01-12 04:00:00,under way using engine,1018,0.009433962264150943,0.0,0.1,0.029509782885030277,53,46.55000000000001,11.580000000000002,4.240000000000003,other,0.17208731174468994
338282000,2015-01-12 05:00:00,under way using engine,1018,0.016981132075471698,0.0,0.1,0.037906002450412556,53,46.55000000000001,11.580000000000002,4.240000000000003,other,0.22370730340480804
338282000,2015-01-12 06:00:00,under way using engine,1018,0.020754716981132074,0.0,0.1,0.04094316213238945,53,46.55000000000001,11.580000000000002,4.240000000000003,other,0.2644922733306885
338282000,2015-01-12 07:00:00,under way using engine,1018,0.015384615384615384,0.0,0.1,0.03643213074786545,52,46.550000000000004,11.580000000000002,4.240000000000003,other,0.2647649347782135
338282000,2015-01-12 08:00:00,under way using engine,1018,0.026923076923076925,0.0,0.1,0.04478876178801743,52,46.550000000000004,11.580000000000002,4.240000000000003,other,0.21617701649665833
338296000,2015-01-19 19:00:00,under way using engine,1001,10.01346153846154,9.1,10.7,0.3624691176318366,52,26.71000000000002,7.319999999999994,0.0,fishing,0.1823214441537857
338296000,2015-01-19 20:00:00,under way using engine,1001,10.055769230769235,9.2,10.9,0.490862970191559,52,26.71000000000002,7.319999999999994,0.0,fishing,0.20972608029842377
338296000,2015-01-19 21:00:00,under way using engine,1001,9.6,9.3,9.9,0.1825741858350554,19,26.70999999999999,7.319999999999996,0.0,fishing,0.20859849452972412
338296000,2015-01-19 22:00:00,under way using engine,1001,5.068181818181816,0.5,10.2,4.414182888239286,44,26.710000000000015,7.319999999999994,0.0,fishing,0.1749809980392456
338384000,2017-01-21 15:00:00,under way using engine,1020,10.927450980392154,10.3,11.4,0.3118194550521494,51,57.90999999999998,13.710000000000004,4.0,other,0.16445516049861908
338384000,2017-01-21 16:00:00,under way using engine,1020,10.713636363636363,8.4,12.3,0.804230358382851,44,57.91,13.71,4.0,other,0.15783514082431793
338526000,2015-01-13 21:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,56.090000000000025,12.200000000000005,3.659999999999997,fishing,0.16044209897518158
338526000,2015-01-13 22:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,56.090000000000025,12.200000000000005,3.659999999999997,fishing,0.1884353905916214
338526000,2015-01-13 23:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,56.090000000000025,12.200000000000005,3.659999999999997,fishing,0.19926130771636963
338526000,2015-01-14 00:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,56.090000000000025,12.200000000000005,3.659999999999997,fishing,0.17914636433124542
338564000,2015-01-27 20:00:00,under way using engine,79,0.0,0.0,0.0,0.0,52,0.0,0.0,3.0,cargo,0.17198623716831207
338564000,2015-01-27 21:00:00,under way using engine,79,0.1660377358490566,0.0,2.5,0.5377815528154727,53,0.0,0.0,3.0,cargo,0.2015334963798523
338564000,2015-01-27 22:00:00,under way using engine,79,0.026923076923076925,0.0,0.1,0.04478876178801744,52,0.0,0.0,3.0,cargo,0.21191491186618805
338564000,2015-01-27 23:00:00,under way using engine,79,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,0.0,0.0,3.0,cargo,0.1906861513853073
338564000,2016-01-30 22:00:00,under way using engine,79,0.023076923076923075,0.0,0.1,0.042543562981151715,52,0.0,0.0,3.0,cargo,0.18510520458221436
338564000,2016-01-30 23:00:00,under way using engine,79,0.016666666666666666,0.0,0.1,0.03761773969316393,54,0.0,0.0,3.0,cargo,0.20329119265079498
338564000,2016-01-31 00:00:00,under way using engine,79,0.004166666666666667,0.0,0.1,0.020412414523193156,24,0.0,0.0,3.0,cargo,0.19622424244880676
338568000,2015-01-01 00:00:00,under way using engine,1001,0.0703703703703704,0.0,0.2,0.05001746724944113,54,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.16038711369037628
338568000,2015-01-07 09:00:00,under way using engine,1001,0.009615384615384614,0.0,0.1,0.02962297314103891,104,56.36999999999992,12.200000000000024,4.180000000000006,fishing,0.16075700521469116
338568000,2015-01-07 10:00:00,under way using engine,1001,0.022916666666666672,0.0,0.1,0.04225029845217955,96,56.36999999999992,12.200000000000022,4.180000000000006,fishing,0.2079109251499176
338568000,2015-01-07 11:00:00,under way using engine,1001,0.01886792452830189,0.0,0.1,0.03931123078876551,106,56.36999999999992,12.200000000000024,4.180000000000006,fishing,0.23893655836582184
338568000,2015-01-07 12:00:00,under way using engine,1001,0.035849056603773605,0.0,0.1,0.04818353649928281,106,56.36999999999992,12.200000000000024,4.180000000000006,fishing,0.23057697713375092
338568000,2015-01-07 13:00:00,under way using engine,1001,0.040384615384615394,0.0,0.1,0.04954544511074373,52,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.1920507401227951
338568000,2015-01-14 03:00:00,under way using engine,1001,0.0024390243902439024,0.0,0.1,0.015617376188860608,41,56.36999999999995,12.199999999999992,4.180000000000004,fishing,0.1764252781867981
338568000,2015-01-14 04:00:00,under way using engine,1001,0.005555555555555557,0.0,0.1,0.02312122823226642,54,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.20211048424243927
338568000,2015-01-14 05:00:00,under way using engine,1001,0.011320754716981131,0.0,0.1,0.03198784239297659,53,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.19963359832763672
338568000,2015-01-14 06:00:00,under way using engine,1001,0.007407407407407408,0.0,0.1,0.026435052857271477,54,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.16910536587238312
338568000,2015-01-31 16:00:00,under way using engine,1001,0.15576923076923072,0.0,0.3,0.09163752450517144,52,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.16323040425777435
338568000,2015-01-31 17:00:00,under way using engine,1001,0.13396226415094337,0.0,0.3,0.07055656821198121,53,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.19987541437149048
338568000,2015-01-31 18:00:00,under way using engine,1001,0.1773584905660377,0.0,0.5,0.11542814853665836,53,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.2202478051185608
338568000,2015-01-31 19:00:00,under way using engine,1001,0.1236363636363636,0.0,0.3,0.074445198247352,55,56.36999999999993,12.200000000000006,4.180000000000005,fishing,0.20610195398330688
338568000,2015-01-31 20:00:00,under way using engine,1001,0.1259259259259259,0.0,0.4,0.08727571834867605,54,56.36999999999993,12.200000000000005,4.180000000000005,fishing,0.16277888417243958
338568000,2016-01-07 09:00:00,undefined,1001,0.0,0.0,0.0,0.0,52,56.36999999999993,12.200000000000005,4.199999999999997,fishing,0.16029292345046997
338568000,2016-01-07 10:00:00,undefined,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,56.36999999999993,12.200000000000005,4.199999999999997,fishing,0.15567800402641296
338568000,2016-01-20 09:00:00,undefined,1001,9.5,9.2,10.2,0.2717464881947027,14,56.37,12.2,4.200000000000001,fishing,0.16011235117912292
338568000,2016-01-20 16:00:00,undefined,1001,8.25,8.2,8.3,0.07071067811865576,2,56.37,12.2,4.2,fishing,0.1849743127822876
338568000,2016-01-23 21:00:00,undefined,1001,11.1,11.1,11.1,0.0,1,56.37,12.2,4.2,fishing,0.18105942010879517
338568000,2017-01-29 05:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,56.36999999999993,12.200000000000005,4.199999999999997,fishing,0.15115441381931305
338568000,2017-01-29 06:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,39,56.36999999999995,12.199999999999992,4.199999999999998,fishing,0.16588571667671204
338568000,2017-01-29 07:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,56.36999999999993,12.200000000000003,4.199999999999997,fishing,0.16124200820922852
338604000,2017-01-27 21:00:00,undefined,0,0.08235294117647061,0.0,0.2,0.05901146448933861,51,30.0,10.0,0.0,na,0.1624944508075714
338604000,2017-01-27 22:00:00,undefined,0,0.08039215686274513,0.0,0.2,0.06330752828262134,51,30.0,10.0,0.0,na,0.1764214187860489
338604000,2017-01-27 23:00:00,undefined,0,0.09056603773584906,0.0,0.2,0.05969200095682267,53,30.0,10.0,0.0,na,0.16652525961399078
338626000,2015-01-31 23:00:00,undefined,1001,0.7509433962264151,0.5,1.0,0.10307324040818665,53,54.0,12.200000000000005,3.75,fishing,0.17905408143997192
338626000,2016-01-10 23:00:00,undefined,1001,0.0035714285714285718,0.0,0.1,0.018898223650461364,28,54.0,12.199999999999994,3.799999999999998,fishing,0.1915893852710724
338626000,2016-01-11 00:00:00,undefined,1001,0.0,0.0,0.0,0.0,52,54.0,12.200000000000005,3.8000000000000025,fishing,0.18019486963748932
338626000,2017-01-30 15:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,54.0,12.200000000000003,3.8000000000000025,fishing,0.1767958402633667
338626000,2017-01-30 16:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,54.0,12.200000000000005,3.8000000000000025,fishing,0.2012857347726822
338626000,2017-01-30 17:00:00,under way using engine,1001,0.007692307692307693,0.0,0.1,0.026906911759852513,52,54.0,12.200000000000005,3.8000000000000025,fishing,0.20170554518699646
338626000,2017-01-30 18:00:00,under way using engine,1001,0.009615384615384616,0.0,0.1,0.029767829619260583,52,54.0,12.200000000000005,3.8000000000000025,fishing,0.16584241390228271
338643000,2016-01-19 13:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,33.69000000000004,9.709999999999994,0.0,fishing,0.16331708431243896
338643000,2016-01-19 14:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,33.69000000000004,9.709999999999992,0.0,fishing,0.1946258395910263
338643000,2016-01-19 15:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,33.69000000000003,9.709999999999994,0.0,fishing,0.2037922590970993
338643000,2016-01-19 16:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,33.69000000000004,9.709999999999992,0.0,fishing,0.18560412526130676
338673000,2015-01-12 05:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,54,32.95000000000003,8.819999999999995,4.419999999999995,fishing,0.1813151091337204
338673000,2015-01-12 06:00:00,under way using engine,1001,0.0018867924528301887,0.0,0.1,0.013736056394868901,53,32.95000000000003,8.819999999999995,4.419999999999995,fishing,0.21343994140625
338673000,2015-01-12 07:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,32.95000000000003,8.819999999999995,4.4199999999999955,fishing,0.22045738995075226
338673000,2015-01-12 08:00:00,under way using engine,1001,0.011538461538461537,0.0,0.1,0.03226025390322358,52,32.95000000000003,8.819999999999995,4.4199999999999955,fishing,0.19740459322929382
338673000,2015-01-31 08:00:00,under way using engine,1001,0.001851851851851852,0.0,0.1,0.01360827634879543,54,32.95000000000003,8.819999999999995,4.419999999999995,fishing,0.16051085293293
338673000,2015-01-31 09:00:00,under way using engine,1001,0.001851851851851852,0.0,0.1,0.013608276348795434,54,32.95000000000003,8.819999999999995,4.419999999999995,fishing,0.16067954897880554
338693000,2017-01-18 17:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,66.76000000000009,11.259999999999994,4.800000000000005,fishing,0.15255090594291687
338945000,2015-01-04 23:00:00,under way using engine,1018,3.033333333333334,2.4,6.9,0.8079790768820967,54,86.14,15.240000000000007,0.0,other,0.15251785516738892
338945000,2015-01-13 06:00:00,under way using engine,1018,4.43846153846154,0.3,9.9,3.7096141042449795,52,86.14,15.240000000000007,0.0,other,0.16600863635540009
338945000,2015-01-13 07:00:00,under way using engine,1018,3.5730769230769233,0.8,6.5,1.7042179949639584,52,86.14,15.240000000000007,0.0,other,0.3506534993648529
338945000,2015-01-13 08:00:00,under way using engine,1018,6.9270270270270276,1.8,10.6,2.2779923725177946,37,86.13999999999999,15.240000000000006,0.0,other,0.5796393752098083
338945000,2015-01-13 09:00:00,under way using engine,1018,6.107843137254903,4.0,9.0,1.723350589665945,51,86.13999999999999,15.240000000000007,0.0,other,0.6067825555801392
338945000,2015-01-13 10:00:00,under way using engine,1018,4.1134615384615385,3.8,4.5,0.19100235719092268,52,86.14,15.240000000000007,0.0,other,0.4461085796356201
338945000,2015-01-13 11:00:00,under way using engine,1018,4.045098039215686,3.8,4.2,0.09014150096419736,51,86.13999999999999,15.240000000000007,0.0,other,0.21856966614723206
338945000,2015-01-13 14:00:00,under way using engine,1018,3.363043478260869,2.0,4.4,0.6023504685451169,46,86.13999999999996,15.240000000000007,0.0,other,0.2302694469690323
338945000,2015-01-13 15:00:00,under way using engine,1018,5.506976744186045,2.2,8.3,2.575654826478225,43,86.13999999999997,15.240000000000007,0.0,other,0.2554696500301361
338945000,2015-01-13 16:00:00,under way using engine,1018,3.435294117647059,1.1,4.5,0.8970671166444045,51,86.13999999999999,15.240000000000007,0.0,other,0.1581161618232727
338945000,2015-01-24 15:00:00,under way using engine,1018,8.107999999999999,5.2,8.6,0.7488435528644591,25,86.14000000000004,15.240000000000004,0.0,other,0.19655106961727142
338945000,2015-01-24 16:00:00,under way using engine,1018,12.08529411764706,6.3,14.6,2.3667049531185484,34,86.13999999999999,15.240000000000006,0.0,other,0.22512951493263245
338945000,2015-01-24 17:00:00,under way using engine,1018,14.531249999999998,13.8,15.4,0.43622433066791094,16,86.14000000000003,15.240000000000004,0.0,other,0.2102641463279724
338945000,2016-01-25 06:00:00,under way using engine,1018,0.017073170731707315,0.0,0.1,0.03809487514345102,41,86.13999999999997,15.240000000000006,0.0,other,0.17329272627830505
338945000,2016-01-25 07:00:00,under way using engine,1018,0.004651162790697674,0.0,0.1,0.021308263231644642,43,86.13999999999997,15.240000000000007,0.0,other,0.25012147426605225
338945000,2016-01-25 08:00:00,under way using engine,1018,0.009523809523809525,0.0,0.1,0.029710175718617466,42,86.13999999999997,15.240000000000006,0.0,other,0.31944453716278076
338945000,2016-01-25 09:00:00,under way using engine,1018,0.0075000000000000015,0.0,0.1,0.02667467828369185,40,86.13999999999997,15.240000000000006,0.0,other,0.35003408789634705
338945000,2016-01-25 10:00:00,under way using engine,1018,0.0125,0.0,0.1,0.03349320635285419,40,86.13999999999997,15.240000000000006,0.0,other,0.29961875081062317
338945000,2016-01-25 11:00:00,under way using engine,1018,0.006976744186046512,0.0,0.1,0.025776963111323353,43,86.13999999999997,15.240000000000007,0.0,other,0.19129721820354462
351225000,2016-01-28 19:00:00,under way using engine,1004,7.9399999999999995,7.7,8.2,0.23021728866442662,5,176.83,28.8,9.8,cargo,0.16424471139907837
351225000,2016-01-28 20:00:00,under way using engine,1004,6.8,6.8,6.8,0.0,1,176.83,28.8,9.8,cargo,0.2184656709432602
351225000,2016-01-28 21:00:00,under way using engine,1004,7.392592592592592,6.8,7.9,0.3361843884238873,27,176.82999999999996,28.799999999999986,9.800000000000004,cargo,0.26032188534736633
351225000,2016-01-28 22:00:00,under way using engine,1004,7.324999999999999,6.9,7.9,0.2632834628649925,12,176.82999999999996,28.800000000000008,9.799999999999999,cargo,0.27468341588974
351225000,2016-01-28 23:00:00,under way using engine,1004,7.6,7.6,7.6,0.0,1,176.83,28.8,9.8,cargo,0.2406134009361267
351225000,2016-01-29 01:00:00,under way using engine,1004,7.5,7.5,7.5,0.0,1,176.83,28.8,9.8,cargo,0.1714157909154892
